92
\ID	X	Y	Vx	Vy	Radius
32	0.25051468653505005	0.05541479865275384	0.25051468653505005	0.05541479865275384	0.011825971232259126
33	0.1847920536768241	0.012277046043202166	0.1847920536768241	0.012277046043202166	0.011743388528059357
34	0.08599009986293255	0.035216852202361315	0.08599009986293255	0.035216852202361315	0.01028849779524647
35	0.1352709227480454	0.010951077630783877	0.1352709227480454	0.010951077630783877	0.010629183420547738
36	0.15174389210422584	0.04223469762964566	0.15174389210422584	0.04223469762964566	0.01077242282957522
37	0.2670439459868127	0.07415544133065696	0.2670439459868127	0.07415544133065696	0.010312413900740081
38	0.2385810196070426	0.011349718700595451	0.2385810196070426	0.011349718700595451	0.010222822478370613
39	0.27413941691844373	0.011884810023497096	0.27413941691844373	0.011884810023497096	0.01011827353237282
40	0.1122209745164573	0.036399385388805855	0.1122209745164573	0.036399385388805855	0.010319748035203429
41	0.17813689635568122	0.08773149665611712	0.17813689635568122	0.08773149665611712	0.010268464393921466
42	0.0388689037654014	0.010825147211234966	0.0388689037654014	0.010825147211234966	0.010088123893815578
43	0.10902162069278303	0.07249727501120022	0.10902162069278303	0.07249727501120022	0.01
-1	0.0	1.0	0.0	1.0	0.007
-2	0.3	1.0	0.3	1.0	0.007
-3	0.0	-0.1	0.0	-0.1	0.007
-4	0.3	-0.1	0.3	-0.1	0.007
-5	0.0	0.0	0.0	0.0	0.007
-6	0.007	0.0	0.007	0.0	0.007
-7	0.014	0.0	0.014	0.0	0.007
-8	0.021	0.0	0.021	0.0	0.007
-9	0.028	0.0	0.028	0.0	0.007
-10	0.035	0.0	0.035	0.0	0.007
-11	0.042	0.0	0.042	0.0	0.007
-12	0.049	0.0	0.049	0.0	0.007
-13	0.056	0.0	0.056	0.0	0.007
-14	0.063	0.0	0.063	0.0	0.007
-15	0.07	0.0	0.07	0.0	0.007
-16	0.077	0.0	0.077	0.0	0.007
-17	0.084	0.0	0.084	0.0	0.007
-18	0.091	0.0	0.091	0.0	0.007
-19	0.098	0.0	0.098	0.0	0.007
-20	0.105	0.0	0.105	0.0	0.007
-21	0.112	0.0	0.112	0.0	0.007
-22	0.11900000000000001	0.0	0.11900000000000001	0.0	0.007
-23	0.126	0.0	0.126	0.0	0.007
-24	0.133	0.0	0.133	0.0	0.007
-25	0.14	0.0	0.14	0.0	0.007
-26	0.147	0.0	0.147	0.0	0.007
-27	0.154	0.0	0.154	0.0	0.007
-28	0.161	0.0	0.161	0.0	0.007
-29	0.168	0.0	0.168	0.0	0.007
-30	0.17500000000000002	0.0	0.17500000000000002	0.0	0.007
-31	0.182	0.0	0.182	0.0	0.007
-32	0.189	0.0	0.189	0.0	0.007
-33	0.196	0.0	0.196	0.0	0.007
-34	0.203	0.0	0.203	0.0	0.007
-35	0.21	0.0	0.21	0.0	0.007
-36	0.217	0.0	0.217	0.0	0.007
-37	0.224	0.0	0.224	0.0	0.007
-38	0.231	0.0	0.231	0.0	0.007
-39	0.23800000000000002	0.0	0.23800000000000002	0.0	0.007
-40	0.245	0.0	0.245	0.0	0.007
-41	0.252	0.0	0.252	0.0	0.007
-42	0.259	0.0	0.259	0.0	0.007
-43	0.266	0.0	0.266	0.0	0.007
-44	0.273	0.0	0.273	0.0	0.007
-45	0.28	0.0	0.28	0.0	0.007
-46	0.28700000000000003	0.0	0.28700000000000003	0.0	0.007
-47	0.294	0.0	0.294	0.0	0.007
-48	0.301	0.0	0.301	0.0	0.007
92
\ID	X	Y	Vx	Vy	Radius
0	0.08897029056163357	0.01270593055603905	0.08897029056163357	0.01270593055603905	0.01252817324566672
1	0.2295375056446448	0.037511871162141136	0.2295375056446448	0.037511871162141136	0.011690569712305452
2	0.13004002234299916	0.05560286557150501	0.13004002234299916	0.05560286557150501	0.012944080030781228
3	0.1312870935315059	0.03156891709949457	0.1312870935315059	0.03156891709949457	0.010055970919936232
4	0.05541360272693724	0.06782714871543566	0.05541360272693724	0.06782714871543566	0.013067300160146764
5	0.06899053773060515	0.048657057319558605	0.06899053773060515	0.048657057319558605	0.010177002787382485
6	0.22920353779115094	0.05959590007295597	0.22920353779115094	0.05959590007295597	0.01025938528199245
7	0.24378003832974826	0.08231795893766485	0.24378003832974826	0.08231795893766485	0.014515159772226935
8	0.19045713511515444	0.06825723934461334	0.19045713511515444	0.06825723934461334	0.010014052359323143
9	0.2811174018048563	0.05122671217273674	0.2811174018048563	0.05122671217273674	0.014818839629093465
10	0.2087929902513994	0.08209365783734607	0.2087929902513994	0.08209365783734607	0.011803875746269269
11	0.013452016241829451	0.013250287711271017	0.013452016241829451	0.013250287711271017	0.012159450668716818
12	0.028795721058206283	0.030284514610480578	0.028795721058206283	0.030284514610480578	0.010240706729694963
13	0.25544791016191276	0.02719544540556756	0.25544791016191276	0.02719544540556756	0.013968734531758401
14	0.010790519142609478	0.07929502997809794	0.010790519142609478	0.07929502997809794	0.01049963383017868
15	0.08535151266856843	0.08067584257033011	0.08535151266856843	0.08067584257033011	0.012963510545440067
16	0.12740181573222037	0.08764430528216778	0.12740181573222037	0.08764430528216778	0.01153594632520446
17	0.15805208076211139	0.07134570618666712	0.15805208076211139	0.07134570618666712	0.01246534902343028
18	0.06348545058928394	0.014889121343125072	0.06348545058928394	0.014889121343125072	0.012170618727256615
19	0.11330038237851812	0.011890683059714545	0.11330038237851812	0.011890683059714545	0.011546883439814906
20	0.1951561399183127	0.03429457199924625	0.1951561399183127	0.03429457199924625	0.011747292069153311
21	0.28835594753780014	0.026567519034472187	0.28835594753780014	0.026567519034472187	0.010938494436296646
22	0.09431015131994563	0.05697446153192943	0.09431015131994563	0.05697446153192943	0.012011288213465005
23	0.2873560543003811	0.08084137474254627	0.2873560543003811	0.08084137474254627	0.011578878812872184
24	0.16027199853135254	0.01609175217632728	0.16027199853135254	0.01609175217632728	0.013989901084324009
25	0.011876336297202028	0.04441214830680004	0.011876336297202028	0.04441214830680004	0.011876330200663787
26	0.04915856414744642	0.03609147754411364	0.04915856414744642	0.03609147754411364	0.010616783016382678
27	0.1745036922054801	0.05057935825077261	0.1745036922054801	0.05057935825077261	0.013698905792435788
28	0.21322170523563191	0.015009655998214468	0.21322170523563191	0.015009655998214468	0.013955875690060269
29	0.030617448922232646	0.05835486090833789	0.030617448922232646	0.05835486090833789	0.011564550488017345
30	0.03810619085903527	0.0841380616709124	0.03810619085903527	0.0841380616709124	0.010414115796288533
31	0.2066355870371825	0.05494961780250456	0.2066355870371825	0.05494961780250456	0.010860245587796784
32	0.25241019817097404	0.05374840557716472	0.25241019817097404	0.05374840557716472	0.011825971232259126
33	0.1861417170669963	0.011687179369686447	0.1861417170669963	0.011687179369686447	0.011743388528059357
34	0.0862346677166345	0.035605144376166846	0.0862346677166345	0.035605144376166846	0.01028849779524647
35	0.1359984553215817	0.010908949676749527	0.1359984553215817	0.010908949676749527	0.010629183420547738
36	0.14982445510543888	0.04108989983951823	0.14982445510543888	0.04108989983951823	0.01077242282957522
37	0.2663035651883875	0.07189818045311792	0.2663035651883875	0.07189818045311792	0.010312413900740081
38	0.2372211702688248	0.010312311636145965	0.2372211702688248	0.010312311636145965	0.010222822478370613
39	0.2740256369481621	0.010185459711225257	0.2740256369481621	0.010185459711225257	0.01011827353237282
40	0.11068327305985888	0.03467788189819241	0.11068327305985888	0.03467788189819241	0.010319748035203429
41	0.1779981737489421	0.08425483592934124	0.1779981737489421	0.08425483592934124	0.010268464393921466
42	0.04047462816237533	0.010323766646821586	0.04047462816237533	0.010323766646821586	0.010088123893815578
43	0.11200156786860709	0.07224866219440855	0.11200156786860709	0.07224866219440855	0.01
-1	0.0	1.0	0.0	1.0	0.007
-2	0.3	1.0	0.3	1.0	0.007
-3	0.0	-0.1	0.0	-0.1	0.007
-4	0.3	-0.1	0.3	-0.1	0.007
-5	0.0	0.0	0.0	0.0	0.007
-6	0.007	0.0	0.007	0.0	0.007
-7	0.014	0.0	0.014	0.0	0.007
-8	0.021	0.0	0.021	0.0	0.007
-9	0.028	0.0	0.028	0.0	0.007
-10	0.035	0.0	0.035	0.0	0.007
-11	0.042	0.0	0.042	0.0	0.007
-12	0.049	0.0	0.049	0.0	0.007
-13	0.056	0.0	0.056	0.0	0.007
-14	0.063	0.0	0.063	0.0	0.007
-15	0.07	0.0	0.07	0.0	0.007
-16	0.077	0.0	0.077	0.0	0.007
-17	0.084	0.0	0.084	0.0	0.007
-18	0.091	0.0	0.091	0.0	0.007
-19	0.098	0.0	0.098	0.0	0.007
-20	0.105	0.0	0.105	0.0	0.007
-21	0.112	0.0	0.112	0.0	0.007
-22	0.11900000000000001	0.0	0.11900000000000001	0.0	0.007
-23	0.126	0.0	0.126	0.0	0.007
-24	0.133	0.0	0.133	0.0	0.007
-25	0.14	0.0	0.14	0.0	0.007
-26	0.147	0.0	0.147	0.0	0.007
-27	0.154	0.0	0.154	0.0	0.007
-28	0.161	0.0	0.161	0.0	0.007
-29	0.168	0.0	0.168	0.0	0.007
-30	0.17500000000000002	0.0	0.17500000000000002	0.0	0.007
-31	0.182	0.0	0.182	0.0	0.007
-32	0.189	0.0	0.189	0.0	0.007
-33	0.196	0.0	0.196	0.0	0.007
-34	0.203	0.0	0.203	0.0	0.007
-35	0.21	0.0	0.21	0.0	0.007
-36	0.217	0.0	0.217	0.0	0.007
-37	0.224	0.0	0.224	0.0	0.007
-38	0.231	0.0	0.231	0.0	0.007
-39	0.23800000000000002	0.0	0.23800000000000002	0.0	0.007
-40	0.245	0.0	0.245	0.0	0.007
-41	0.252	0.0	0.252	0.0	0.007
-42	0.259	0.0	0.259	0.0	0.007
-43	0.266	0.0	0.266	0.0	0.007
-44	0.273	0.0	0.273	0.0	0.007
-45	0.28	0.0	0.28	0.0	0.007
-46	0.28700000000000003	0.0	0.28700000000000003	0.0	0.007
-47	0.294	0.0	0.294	0.0	0.007
-48	0.301	0.0	0.301	0.0	0.007
92
\ID	X	Y	Vx	Vy	Radius
0	0.08966086367017723	0.012539036480958766	0.08966086367017723	0.012539036480958766	0.01252817324566672
1	0.2308100511766447	0.035846801664397195	0.2308100511766447	0.035846801664397195	0.011690569712305452
2	0.1314728162865305	0.05607551624232074	0.1314728162865305	0.05607551624232074	0.012944080030781228
3	0.12872620675099905	0.030963025899027583	0.12872620675099905	0.030963025899027583	0.010055970919936232
4	0.05690636431169255	0.0683697159734658	0.05690636431169255	0.0683697159734658	0.013067300160146764
5	0.07029806499774424	0.04666419666511929	0.07029806499774424	0.04666419666511929	0.010177002787382485
6	0.22995866922060598	0.057823985925327274	0.22995866922060598	0.057823985925327274	0.01025938528199245
7	0.24382987218042615	0.08183008692041441	0.24382987218042615	0.08183008692041441	0.014515159772226935
8	0.18968198630822924	0.0648408041164154	0.18968198630822924	0.0648408041164154	0.010014052359323143
9	0.2833059595352107	0.05096623337556404	0.2833059595352107	0.05096623337556404	0.014818839629093465
10	0.21130705631615343	0.07986111469991189	0.21130705631615343	0.07986111469991189	0.011803875746269269
11	0.012349825583062812	0.012381767619749125	0.012349825583062812	0.012381767619749125	0.012159450668716818
12	0.030181771981391155	0.029585192798761022	0.030181771981391155	0.029585192798761022	0.010240706729694963
13	0.2555473335576102	0.027008004976646693	0.2555473335576102	0.027008004976646693	0.013968734531758401
14	0.010790519142609478	0.07513001213909994	0.010790519142609478	0.07513001213909994	0.01049963383017868
15	0.08372155438605008	0.08103377193870023	0.08372155438605008	0.08103377193870023	0.012963510545440067
16	0.13030421639071563	0.0864597541712006	0.13030421639071563	0.0864597541712006	0.01153594632520446
17	0.15576851292669416	0.07016172453650524	0.15576851292669416	0.07016172453650524	0.01246534902343028
18	0.06438768121974786	0.012787231241246491	0.06438768121974786	0.012787231241246491	0.012170618727256615
19	0.11365511528462433	0.011636029456432377	0.11365511528462433	0.011636029456432377	0.011546883439814906
20	0.19659634206427196	0.0355586139782452	0.19659634206427196	0.0355586139782452	0.011747292069153311
21	0.288268323742588	0.025083726489869715	0.288268323742588	0.025083726489869715	0.010938494436296646
22	0.09495652360969366	0.058152315890378004	0.09495652360969366	0.058152315890378004	0.012011288213465005
23	0.287805011824979	0.07717042458479538	0.287805011824979	0.07717042458479538	0.011578878812872184
24	0.1606191470022035	0.01403787900039898	0.1606191470022035	0.01403787900039898	0.013989901084324009
25	0.012617821443126145	0.044577799674496946	0.012617821443126145	0.044577799674496946	0.011876330200663787
26	0.05091998898058941	0.03267421221715519	0.05091998898058941	0.03267421221715519	0.010616783016382678
27	0.1729690521168054	0.04732811941974748	0.1729690521168054	0.04732811941974748	0.013698905792435788
28	0.21255946666229092	0.015229133669964577	0.21255946666229092	0.015229133669964577	0.013955875690060269
29	0.03278607264893727	0.05643270985959516	0.03278607264893727	0.05643270985959516	0.011564550488017345
30	0.03367517852165426	0.08420287816140028	0.03367517852165426	0.08420287816140028	0.010414115796288533
31	0.2090887887352542	0.05445167288908254	0.2090887887352542	0.05445167288908254	0.010860245587796784
32	0.2529470220817401	0.05363666289359582	0.2529470220817401	0.05363666289359582	0.011825971232259126
33	0.18701141357276732	0.01263879409446204	0.18701141357276732	0.01263879409446204	0.011743388528059357
34	0.0873102246146939	0.035207722204168325	0.0873102246146939	0.035207722204168325	0.01028849779524647
35	0.13577930596675528	0.011104307057966637	0.13577930596675528	0.011104307057966637	0.010629183420547738
36	0.14951774843562665	0.04030176053180228	0.14951774843562665	0.04030176053180228	0.01077242282957522
37	0.26641956572149195	0.07142621410470568	0.26641956572149195	0.07142621410470568	0.010312413900740081
38	0.23666735892275573	0.011281053103573638	0.23666735892275573	0.011281053103573638	0.010222822478370613
39	0.27284224434947213	0.010165537375416825	0.27284224434947213	0.010165537375416825	0.01011827353237282
40	0.10781014229346243	0.036022845751455514	0.10781014229346243	0.036022845751455514	0.010319748035203429
41	0.17634525167768725	0.08223725198474656	0.17634525167768725	0.08223725198474656	0.010268464393921466
42	0.04145066380621214	0.011509245058129312	0.04145066380621214	0.011509245058129312	0.010088123893815578
43	0.11229743115314955	0.07242466867583046	0.11229743115314955	0.07242466867583046	0.01
-1	0.0	1.0	0.0	1.0	0.007
-2	0.3	1.0	0.3	1.0	0.007
-3	0.0	-0.1	0.0	-0.1	0.007
-4	0.3	-0.1	0.3	-0.1	0.007
-5	0.0	0.0	0.0	0.0	0.007
-6	0.007	0.0	0.007	0.0	0.007
-7	0.014	0.0	0.014	0.0	0.007
-8	0.021	0.0	0.021	0.0	0.007
-9	0.028	0.0	0.028	0.0	0.007
-10	0.035	0.0	0.035	0.0	0.007
-11	0.042	0.0	0.042	0.0	0.007
-12	0.049	0.0	0.049	0.0	0.007
-13	0.056	0.0	0.056	0.0	0.007
-14	0.063	0.0	0.063	0.0	0.007
-15	0.07	0.0	0.07	0.0	0.007
-16	0.077	0.0	0.077	0.0	0.007
-17	0.084	0.0	0.084	0.0	0.007
-18	0.091	0.0	0.091	0.0	0.007
-19	0.098	0.0	0.098	0.0	0.007
-20	0.105	0.0	0.105	0.0	0.007
-21	0.112	0.0	0.112	0.0	0.007
-22	0.11900000000000001	0.0	0.11900000000000001	0.0	0.007
-23	0.126	0.0	0.126	0.0	0.007
-24	0.133	0.0	0.133	0.0	0.007
-25	0.14	0.0	0.14	0.0	0.007
-26	0.147	0.0	0.147	0.0	0.007
-27	0.154	0.0	0.154	0.0	0.007
-28	0.161	0.0	0.161	0.0	0.007
-29	0.168	0.0	0.168	0.0	0.007
-30	0.17500000000000002	0.0	0.17500000000000002	0.0	0.007
-31	0.182	0.0	0.182	0.0	0.007
-32	0.189	0.0	0.189	0.0	0.007
-33	0.196	0.0	0.196	0.0	0.007
-34	0.203	0.0	0.203	0.0	0.007
-35	0.21	0.0	0.21	0.0	0.007
-36	0.217	0.0	0.217	0.0	0.007
-37	0.224	0.0	0.224	0.0	0.007
-38	0.231	0.0	0.231	0.0	0.007
-39	0.23800000000000002	0.0	0.23800000000000002	0.0	0.007
-40	0.245	0.0	0.245	0.0	0.007
-41	0.252	0.0	0.252	0.0	0.007
-42	0.259	0.0	0.259	0.0	0.007
-43	0.266	0.0	0.266	0.0	0.007
-44	0.273	0.0	0.273	0.0	0.007
-45	0.28	0.0	0.28	0.0	0.007
-46	0.28700000000000003	0.0	0.28700000000000003	0.0	0.007
-47	0.294	0.0	0.294	0.0	0.007
-48	0.301	0.0	0.301	0.0	0.007
92
\ID	X	Y	Vx	Vy	Radius
0	0.09003885286578252	0.013739105828843756	0.09003885286578252	0.013739105828843756	0.01252817324566672
1	0.23051515444275994	0.03516734494587768	0.23051515444275994	0.03516734494587768	0.011690569712305452
2	0.13141772370855132	0.056153314906444894	0.13141772370855132	0.056153314906444894	0.012944080030781228
3	0.127635190793475	0.029554094607137538	0.127635190793475	0.029554094607137538	0.010055970919936232
4	0.05921104511005318	0.06911818433975185	0.05921104511005318	0.06911818433975185	0.013067300160146764
5	0.06786933481327172	0.046535623122039564	0.06786933481327172	0.046535623122039564	0.010177002787382485
6	0.23099413663263316	0.05720052992630251	0.23099413663263316	0.05720052992630251	0.01025938528199245
7	0.24243776777108217	0.08149300076728316	0.24243776777108217	0.08149300076728316	0.014515159772226935
8	0.18906496092981004	0.06188528807512902	0.18906496092981004	0.06188528807512902	0.010014052359323143
9	0.284163430498365	0.051531786582026264	0.284163430498365	0.051531786582026264	0.014818839629093465
10	0.2138268953636776	0.07716712092553041	0.2138268953636776	0.07716712092553041	0.011803875746269269
11	0.014562174072731344	0.013217688422347142	0.014562174072731344	0.013217688422347142	0.012159450668716818
12	0.030414564560439488	0.029504482240895077	0.030414564560439488	0.029504482240895077	0.010240706729694963
13	0.25609408770443165	0.027733831685548143	0.25609408770443165	0.027733831685548143	0.013968734531758401
14	0.010790519142609478	0.07047498470728181	0.010790519142609478	0.07047498470728181	0.01049963383017868
15	0.0835033171185067	0.08160884475991798	0.0835033171185067	0.08160884475991798	0.012963510545440067
16	0.13344371305614636	0.08502126835067034	0.13344371305614636	0.08502126835067034	0.01153594632520446
17	0.15404631952339842	0.06935721465150217	0.15404631952339842	0.06935721465150217	0.01246534902343028
18	0.06529149689416584	0.013619369296805727	0.06529149689416584	0.013619369296805727	0.012170618727256615
19	0.11424559768600591	0.012827714759066302	0.11424559768600591	0.012827714759066302	0.011546883439814906
20	0.19706644432983092	0.035447218574556176	0.19706644432983092	0.035447218574556176	0.011747292069153311
21	0.28915153247282144	0.02260000035750255	0.28915153247282144	0.02260000035750255	0.010938494436296646
22	0.09399281111616044	0.0575452016179621	0.09399281111616044	0.0575452016179621	0.012011288213465005
23	0.28826924445603114	0.07808181316809856	0.28826924445603114	0.07808181316809856	0.011578878812872184
24	0.1610772765925478	0.015687138334832686	0.1610772765925478	0.015687138334832686	0.013989901084324009
25	0.011885974697355564	0.04325336978838146	0.011885974697355564	0.04325336978838146	0.011876330200663787
26	0.05173366901208162	0.032351435792663905	0.05173366901208162	0.032351435792663905	0.010616783016382678
27	0.1714013774129859	0.04518606909864942	0.1714013774129859	0.04518606909864942	0.013698905792435788
28	0.21338832239354472	0.01550998740308936	0.21338832239354472	0.01550998740308936	0.013955875690060269
29	0.03453093661297029	0.05419860174974726	0.03453093661297029	0.05419860174974726	0.011564550488017345
30	0.02924416618427325	0.08377768505906803	0.02924416618427325	0.08377768505906803	0.010414115796288533
31	0.209320856711963	0.055052676841518246	0.209320856711963	0.055052676841518246	0.010860245587796784
32	0.2540994950280632	0.05367283055980216	0.2540994950280632	0.05367283055980216	0.011825971232259126
33	0.18727254414525157	0.012499101538987709	0.18727254414525157	0.012499101538987709	0.011743388528059357
34	0.08677071212581489	0.03635857292839649	0.08677071212581489	0.03635857292839649	0.01028849779524647
35	0.1364419049694822	0.010829257981574159	0.1364419049694822	0.010829257981574159	0.010629183420547738
36	0.14754948829394407	0.03648538611776132	0.14754948829394407	0.03648538611776132	0.01077242282957522
37	0.26615162516420066	0.07361355787741306	0.26615162516420066	0.07361355787741306	0.010312413900740081
38	0.23744130926354715	0.010962957186687492	0.23744130926354715	0.010962957186687492	0.010222822478370613
39	0.27241912817101616	0.010022853611900492	0.27241912817101616	0.010022853611900492	0.01011827353237282
40	0.10765526860175768	0.03905640114490372	0.10765526860175768	0.03905640114490372	0.010319748035203429
41	0.174502949320013	0.0799735986928104	0.174502949320013	0.0799735986928104	0.010268464393921466
42	0.041825987309210284	0.011087924987268346	0.041825987309210284	0.011087924987268346	0.010088123893815578
43	0.11264979870849208	0.0743429227493348	0.11264979870849208	0.0743429227493348	0.01
-1	0.0	1.0	0.0	1.0	0.007
-2	0.3	1.0	0.3	1.0	0.007
-3	0.0	-0.1	0.0	-0.1	0.007
-4	0.3	-0.1	0.3	-0.1	0.007
-5	0.0	0.0	0.0	0.0	0.007
-6	0.007	0.0	0.007	0.0	0.007
-7	0.014	0.0	0.014	0.0	0.007
-8	0.021	0.0	0.021	0.0	0.007
-9	0.028	0.0	0.028	0.0	0.007
-10	0.035	0.0	0.035	0.0	0.007
-11	0.042	0.0	0.042	0.0	0.007
-12	0.049	0.0	0.049	0.0	0.007
-13	0.056	0.0	0.056	0.0	0.007
-14	0.063	0.0	0.063	0.0	0.007
-15	0.07	0.0	0.07	0.0	0.007
-16	0.077	0.0	0.077	0.0	0.007
-17	0.084	0.0	0.084	0.0	0.007
-18	0.091	0.0	0.091	0.0	0.007
-19	0.098	0.0	0.098	0.0	0.007
-20	0.105	0.0	0.105	0.0	0.007
-21	0.112	0.0	0.112	0.0	0.007
-22	0.11900000000000001	0.0	0.11900000000000001	0.0	0.007
-23	0.126	0.0	0.126	0.0	0.007
-24	0.133	0.0	0.133	0.0	0.007
-25	0.14	0.0	0.14	0.0	0.007
-26	0.147	0.0	0.147	0.0	0.007
-27	0.154	0.0	0.154	0.0	0.007
-28	0.161	0.0	0.161	0.0	0.007
-29	0.168	0.0	0.168	0.0	0.007
-30	0.17500000000000002	0.0	0.17500000000000002	0.0	0.007
-31	0.182	0.0	0.182	0.0	0.007
-32	0.189	0.0	0.189	0.0	0.007
-33	0.196	0.0	0.196	0.0	0.007
-34	0.203	0.0	0.203	0.0	0.007
-35	0.21	0.0	0.21	0.0	0.007
-36	0.217	0.0	0.217	0.0	0.007
-37	0.224	0.0	0.224	0.0	0.007
-38	0.231	0.0	0.231	0.0	0.007
-39	0.23800000000000002	0.0	0.23800000000000002	0.0	0.007
-40	0.245	0.0	0.245	0.0	0.007
-41	0.252	0.0	0.252	0.0	0.007
-42	0.259	0.0	0.259	0.0	0.007
-43	0.266	0.0	0.266	0.0	0.007
-44	0.273	0.0	0.273	0.0	0.007
-45	0.28	0.0	0.28	0.0	0.007
-46	0.28700000000000003	0.0	0.28700000000000003	0.0	0.007
-47	0.294	0.0	0.294	0.0	0.007
-48	0.301	0.0	0.301	0.0	0.007
92
\ID	X	Y	Vx	Vy	Radius
0	0.08952056800408685	0.013239090137732404	0.08952056800408685	0.013239090137732404	0.01252817324566672
1	0.22948466700838396	0.035021301014228484	0.22948466700838396	0.035021301014228484	0.011690569712305452
2	0.12872702779214484	0.05468051026371882	0.12872702779214484	0.05468051026371882	0.012944080030781228
3	0.12536223862026985	0.03155693309830812	0.12536223862026985	0.03155693309830812	0.010055970919936232
4	0.05756141712713276	0.06902245845016965	0.05756141712713276	0.06902245845016965	0.013067300160146764
5	0.06777264904555805	0.04758665328916258	0.06777264904555805	0.04758665328916258	0.010177002787382485
6	0.23194351757105017	0.05826371733266438	0.23194351757105017	0.05826371733266438	0.01025938528199245
7	0.24166942317541917	0.08148461908614854	0.24166942317541917	0.08148461908614854	0.014515159772226935
8	0.18669492688917858	0.06026913337296267	0.18669492688917858	0.06026913337296267	0.010014052359323143
9	0.28475791552588764	0.05305550045677802	0.28475791552588764	0.05305550045677802	0.014818839629093465
10	0.21465935604345093	0.07650971653374104	0.21465935604345093	0.07650971653374104	0.011803875746269269
11	0.014969854115615761	0.012355936768821286	0.014969854115615761	0.012355936768821286	0.012159450668716818
12	0.029892943721054374	0.02919002034167575	0.029892943721054374	0.02919002034167575	0.010240706729694963
13	0.25525108401868024	0.028874838593329087	0.25525108401868024	0.028874838593329087	0.013968734531758401
14	0.0107883247688044	0.06536495365740135	0.0107883247688044	0.06536495365740135	0.01049963383017868
15	0.08659990256430165	0.08374489988704749	0.08659990256430165	0.08374489988704749	0.012963510545440067
16	0.13484066618161605	0.08454410101314293	0.13484066618161605	0.08454410101314293	0.01153594632520446
17	0.1537815707923609	0.0666500605493125	0.1537815707923609	0.0666500605493125	0.01246534902343028
18	0.0648671814256106	0.015569713649664118	0.0648671814256106	0.015569713649664118	0.012170618727256615
19	0.11393968345921131	0.01312436621287426	0.11393968345921131	0.01312436621287426	0.011546883439814906
20	0.1971909248667705	0.034020436530658095	0.1971909248667705	0.034020436530658095	0.011747292069153311
21	0.288349164325084	0.023775663142247244	0.288349164325084	0.023775663142247244	0.010938494436296646
22	0.09295452082115332	0.05933855486184427	0.09295452082115332	0.05933855486184427	0.012011288213465005
23	0.2885344643184502	0.07925943783292794	0.2885344643184502	0.07925943783292794	0.011578878812872184
24	0.16194214059429987	0.014704000379031319	0.16194214059429987	0.014704000379031319	0.013989901084324009
25	0.012203756694219213	0.04325664340393193	0.012203756694219213	0.04325664340393193	0.011876330200663787
26	0.05149984369938849	0.03409908501005453	0.05149984369938849	0.03409908501005453	0.010616783016382678
27	0.17048748944075837	0.04303988656815506	0.17048748944075837	0.04303988656815506	0.013698905792435788
28	0.21456958354047032	0.014116300198525328	0.21456958354047032	0.014116300198525328	0.013955875690060269
29	0.036314975640170034	0.05149731455148452	0.036314975640170034	0.05149731455148452	0.011564550488017345
30	0.02481315384689224	0.08286248236391566	0.02481315384689224	0.08286248236391566	0.010414115796288533
31	0.21067039950762914	0.052273063916850195	0.21067039950762914	0.052273063916850195	0.010860245587796784
32	0.25416532366559524	0.056474194803324725	0.25416532366559524	0.056474194803324725	0.011825971232259126
33	0.18797921026100997	0.012370601483880812	0.18797921026100997	0.012370601483880812	0.011743388528059357
34	0.0859982658592343	0.03710017726867485	0.0859982658592343	0.03710017726867485	0.01028849779524647
35	0.13749119067307303	0.010956892303068493	0.13749119067307303	0.010956892303068493	0.010629183420547738
36	0.14635859454537345	0.03616076383907658	0.14635859454537345	0.03616076383907658	0.01077242282957522
37	0.2666622469329977	0.07792066838368206	0.2666622469329977	0.07792066838368206	0.010312413900740081
38	0.23933598651277666	0.010449001196968375	0.23933598651277666	0.010449001196968375	0.010222822478370613
39	0.2712254907614023	0.010476974105179615	0.2712254907614023	0.010476974105179615	0.01011827353237282
40	0.10721174348083264	0.040869988033933324	0.10721174348083264	0.040869988033933324	0.010319748035203429
41	0.1752530550649122	0.0785376274680264	0.1752530550649122	0.0785376274680264	0.010268464393921466
42	0.04271334248719278	0.01053453245444047	0.04271334248719278	0.01053453245444047	0.010088123893815578
43	0.11300216626383461	0.075771167230019	0.11300216626383461	0.075771167230019	0.01
-1	0.0	1.0	0.0	1.0	0.007
-2	0.3	1.0	0.3	1.0	0.007
-3	0.0	-0.1	0.0	-0.1	0.007
-4	0.3	-0.1	0.3	-0.1	0.007
-5	0.0	0.0	0.0	0.0	0.007
-6	0.007	0.0	0.007	0.0	0.007
-7	0.014	0.0	0.014	0.0	0.007
-8	0.021	0.0	0.021	0.0	0.007
-9	0.028	0.0	0.028	0.0	0.007
-10	0.035	0.0	0.035	0.0	0.007
-11	0.042	0.0	0.042	0.0	0.007
-12	0.049	0.0	0.049	0.0	0.007
-13	0.056	0.0	0.056	0.0	0.007
-14	0.063	0.0	0.063	0.0	0.007
-15	0.07	0.0	0.07	0.0	0.007
-16	0.077	0.0	0.077	0.0	0.007
-17	0.084	0.0	0.084	0.0	0.007
-18	0.091	0.0	0.091	0.0	0.007
-19	0.098	0.0	0.098	0.0	0.007
-20	0.105	0.0	0.105	0.0	0.007
-21	0.112	0.0	0.112	0.0	0.007
